company_name,ticker_bb,gics_sector,gics_industry_group,gics_industry,gics_sub_industry,market_cap_mln_gbp,financial_year,executive_name,position,salary_amount,salary_currency,annual_bonus_amount,ltip_amount,pension_amount,benefits_amount,other_compensation_amount,total_compensation_amount,total_compensation_currency,is_pro_rata,pro_rata_notes,file_name,ar_link,source_link,source_attribution_tier,source_chunk_id
Sainsburys Plc,SBRY LN Equity,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,6749.7,FY2024/25,Simon Roberts,Chief Executive Officer,971000.0,GBP,1948000.0,2177000.0,73000.0,19000.0,,5188000.0,GBP,False,"Served full year (52 weeks to 1 March 2025). Base salary effective from 26 May 2024 was £979,524 (reflecting a 4% increase); the single figure salary of £971,000 reflects the blended salary paid across the full 52-week year. Benefits include cash car allowance of £15,250, private medical cover and taxable expenses. Pension represents 7.5% of salary paid in lieu of pension plan participation. Annual bonus was 91% of maximum; maximum opportunity was 220% of salary; 50% paid in cash, 50% deferred into shares for two years; an additional £170,866 of cash bonus was deferred into shares vesting on the earlier of return of bank capital to shareholders or end of FY2025/26. LTIP relates to 2022 Leaders' Share Award vesting at 72.5% of maximum; value based on average share price of £2.637 over Q4 2024/25; includes accrued dividend equivalent shares and share price growth since grant of +£238,000; figure may be subject to revision upon actual vesting in April/May 2025.",sainsburys_ar_2025,https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf,"=HYPERLINK(""https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf#page=113"",""p.113 of AR"")",2.0,
Sainsburys Plc,SBRY LN Equity,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,6749.7,FY2024/25,Bláthnaid Bergin,Chief Financial Officer,670000.0,GBP,1100000.0,426000.0,50000.0,19000.0,,2265000.0,GBP,False,"Served full year (52 weeks to 1 March 2025). Base salary effective from 26 May 2024 was £676,000 (reflecting a 4% increase); the single figure salary of £670,000 reflects the blended salary paid across the full 52-week year. Benefits include cash car allowance of £15,250, private medical cover and taxable expenses. Pension represents pension and cash supplement totalling 7.5% of salary. Annual bonus was 91% of maximum; maximum opportunity was 180% of salary; 50% paid in cash, 50% deferred into shares for two years. LTIP relates to 2022 Leaders' Share Award vesting at 72.5% of maximum; value based on average share price of £2.637 over Q4 2024/25; includes accrued dividend equivalent shares and share price growth since grant of +£47,000; this award was granted prior to her appointment as Executive Director in March 2023 and is therefore not subject to the two-year retention period; figure may be subject to revision upon actual vesting in April/May 2025.",sainsburys_ar_2025,https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf,"=HYPERLINK(""https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf#page=113"",""p.113 of AR"")",2.0,
Sainsburys Plc,SBRY LN Equity,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,6749.7,FY2023/24,Simon Roberts,Chief Executive Officer,933000.0,GBP,2054000.0,1730000.0,70000.0,19000.0,,4806000.0,GBP,False,Served full year (52 weeks to 2 March 2024). LTIP figure updated from fourth quarter average share price to actual share price on vesting date of 29 April 2024 of £2.624.,sainsburys_ar_2025,https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf,"=HYPERLINK(""https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf#page=113"",""p.113 of AR"")",2.0,
Sainsburys Plc,SBRY LN Equity,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,6749.7,FY2023/24,Bláthnaid Bergin,Chief Financial Officer,650000.0,GBP,1147000.0,488000.0,49000.0,19000.0,,2353000.0,GBP,False,Served full year (52 weeks to 2 March 2024). LTIP figure updated to actual share price on vesting date of 29 April 2024 of £2.624.,sainsburys_ar_2025,https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf,"=HYPERLINK(""https://corporate.sainsburys.co.uk/media/z01g231u/j-sainsbury-plc-annual-report-and-financial-statements-2026.pdf#page=113"",""p.113 of AR"")",2.0,
Savills Plc,SVS LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Services,1112.6,2025,Mark Ridley,Group Chief Executive Officer,311000.0,GBP,2647000.0,0.0,22454.0,11860.0,,2992314.0,GBP,False,No pro-rata adjustment — served full year,savills_ar_2025,https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf,"=HYPERLINK(""https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf#page=125"",""p.125 of AR"")",3.0,134.0
Savills Plc,SVS LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Services,1112.6,2025,Simon Shaw,Group Chief Financial Officer,238000.0,GBP,2093000.0,0.0,19040.0,11216.0,,2361256.0,GBP,False,"No pro-rata adjustment — served full year. Note: operation-of-policy section for 2026 refers to Simon Shaw as CEO and Nick Sanderson as CFO going forward, but this is forward-looking and not applicable to the FY2025 single figure table.",savills_ar_2025,https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf,"=HYPERLINK(""https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf#page=125"",""p.125 of AR"")",3.0,134.0
Savills Plc,SVS LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Services,1112.6,2024,Mark Ridley,Group Chief Executive Officer,311000.0,GBP,2342000.0,0.0,24880.0,11670.0,,2689554.0,GBP,False,No pro-rata adjustment — served full year,savills_ar_2025,https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf,"=HYPERLINK(""https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf#page=125"",""p.125 of AR"")",3.0,134.0
Savills Plc,SVS LN Equity,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Services,1112.6,2024,Simon Shaw,Group Chief Financial Officer,238000.0,GBP,1801000.0,0.0,19040.0,17866.0,,2075906.0,GBP,False,No pro-rata adjustment — served full year,savills_ar_2025,https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf,"=HYPERLINK(""https://ir.savills.com/~/media/Files/S/Savills-IR-V3/result-centre/2025/savills-plc-annual-report-and-accounts-2025.pdf#page=125"",""p.125 of AR"")",3.0,134.0
Schroders Plc,SDR LN Equity,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,9067.5,FY2025,Richard Oldfield,Group Chief Executive (CEO),700000.0,GBP,0.0,0.0,0.0,0.0,,6327000.0,GBP,False,Served full year. No pro-rata adjustment applicable.,schroders_ar_2025,https://mybrand.schroders.com/m/74f3d9a5f99e1565/original/Schroders-Annual-Report-FY25-Full-report-interactive.pdf,"=HYPERLINK(""https://mybrand.schroders.com/m/74f3d9a5f99e1565/original/Schroders-Annual-Report-FY25-Full-report-interactive.pdf#page=81"",""p.81 of AR"")",2.0,
Schroders Plc,SDR LN Equity,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,9067.5,FY2025,Meagen Burnett,Chief Financial Officer (CFO),0.0,GBP,0.0,0.0,0.0,0.0,,2370000.0,GBP,False,No pro-rata indication found in provided text. Insufficient information in provided excerpts to confirm full-year service with certainty; no evidence of mid-year appointment or departure was identified.,schroders_ar_2025,https://mybrand.schroders.com/m/74f3d9a5f99e1565/original/Schroders-Annual-Report-FY25-Full-report-interactive.pdf,"=HYPERLINK(""https://mybrand.schroders.com/m/74f3d9a5f99e1565/original/Schroders-Annual-Report-FY25-Full-report-interactive.pdf#page=81"",""p.81 of AR"")",2.0,
Schroders Plc,SDR LN Equity,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,9067.5,FY2025,Johanna Kyrklund,Group Chief Investment Officer (CIO),0.0,GBP,0.0,0.0,0.0,0.0,,4891000.0,GBP,False,Served full year. No pro-rata adjustment applicable.,schroders_ar_2025,https://mybrand.schroders.com/m/74f3d9a5f99e1565/original/Schroders-Annual-Report-FY25-Full-report-interactive.pdf,"=HYPERLINK(""https://mybrand.schroders.com/m/74f3d9a5f99e1565/original/Schroders-Annual-Report-FY25-Full-report-interactive.pdf#page=81"",""p.81 of AR"")",2.0,
Segro Plc,SGRO LN Equity,,,,,9225.0,FY2025,David Sleath,Chief Executive Officer,816000.0,GBP,1213000.0,0.0,98000.0,21000.0,5000.0,2153000.0,GBP,False,Served full year,segro_ar_2025,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,"=HYPERLINK(""https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf#page=120"",""p.120 of AR"")",2.0,
Segro Plc,SGRO LN Equity,,,,,9225.0,FY2025,Soumen Das,Chief Financial Officer (Outgoing),607000.0,GBP,677000.0,0.0,73000.0,24000.0,9000.0,1390000.0,GBP,True,Ceased to be an Executive Director with effect from 31 December 2025 (retired from the Board); served full year but departed at year-end,segro_ar_2025,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,"=HYPERLINK(""https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf#page=120"",""p.120 of AR"")",2.0,
Segro Plc,SGRO LN Equity,,,,,9225.0,FY2025,Susanne Schroeter,Chief Financial Officer (Incoming),46000.0,GBP,129000.0,0.0,5000.0,2000.0,0.0,182000.0,GBP,True,"Appointed as Executive Director on 1 December 2025; figures pro-rated accordingly (approximately 1 month of service in FY2025). Annual bonus includes a recruitment bonus of £77,000. Pension is cash in lieu of pension at 12% of base salary.",segro_ar_2025,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,"=HYPERLINK(""https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf#page=120"",""p.120 of AR"")",2.0,
Segro Plc,SGRO LN Equity,,,,,9225.0,FY2024,David Sleath,Chief Executive Officer,794000.0,GBP,678000.0,0.0,95000.0,21000.0,5000.0,1593000.0,GBP,False,Served full year. Pension is cash in lieu of pension at 12% of base salary. 2022 LTIP award vested at 0%. Annual bonus includes DSBP.,segro_ar_2025,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,"=HYPERLINK(""https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf#page=120"",""p.120 of AR"")",2.0,
Segro Plc,SGRO LN Equity,,,,,9225.0,FY2024,Soumen Das,Chief Financial Officer,591000.0,GBP,504000.0,0.0,71000.0,20000.0,5000.0,1191000.0,GBP,False,Served full year. Pension is cash in lieu of pension at 12% of base salary. 2022 LTIP award vested at 0%. Annual bonus includes DSBP.,segro_ar_2025,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,"=HYPERLINK(""https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf#page=120"",""p.120 of AR"")",2.0,
Segro Plc,SGRO LN Equity,,,,,9225.0,FY2024,Susanne Schroeter,Chief Financial Officer (Incoming),,,,,,,,0.0,GBP,True,Not appointed as Executive Director until 1 December 2025; no FY2024 comparator available. All compensation fields are N/A as she had not yet been appointed to the Board during FY2024.,segro_ar_2025,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,"=HYPERLINK(""https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf#page=115"",""p.115 of AR"")",2.0,
Senior Plc,SNR LN Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1180.3,FY2025,David Squires,Group Chief Executive Officer,630000.0,GBP,882000.0,464000.0,95000.0,31000.0,,2102000.0,GBP,False,Served full year,senior_ar_2025,https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf,"=HYPERLINK(""https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf#page=109"",""p.109 of AR"")",2.0,
Senior Plc,SNR LN Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1180.3,FY2025,Alpna Amar,Group Chief Financial Officer,300000.0,GBP,420000.0,0.0,45000.0,20000.0,512000.0,1297000.0,GBP,True,"Appointed to the Board on 1 April 2025; 2025 remuneration reflects the amount paid from that date only (approximately 9 months). Full-year salary would have been £400,000.",senior_ar_2025,https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf,"=HYPERLINK(""https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf#page=109"",""p.109 of AR"")",2.0,
Senior Plc,SNR LN Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1180.3,FY2025,Bindi Foyle,Group Financial Director (outgoing CFO),168000.0,GBP,235000.0,229000.0,24000.0,9000.0,,665000.0,GBP,True,"Retired from the Board and from the position of Group Financial Director on 16 May 2025 after 19 years with Senior; 2025 remuneration reflects amounts paid up to that date only (approximately 4.5 months). Treated as a 'good leaver'; deferred bonus awards vest on original vesting dates; 2023 and 2024 LTIP awards vest on original vesting dates subject to performance and time pro-rating. Full-year salary would have been £420,000. Benefits note: company-funded private health insurance cover expired 31 May 2025. Annual bonus pro-rated for period of employment, based on original full-year targets, paid fully in cash as a good leaver. LTIP: 2023 LTIP Award vesting pro-rated on a time basis as a good leaver, subject to performance outcome.",senior_ar_2025,https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf,"=HYPERLINK(""https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf#page=110"",""p.110 of AR"")",2.0,
Senior Plc,SNR LN Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1180.3,FY2024,David Squires,Group Chief Executive Officer,615000.0,GBP,185000.0,139000.0,92000.0,29000.0,,1060000.0,GBP,False,Served full year. Annual bonus at 20% of maximum. LTIP restated to reflect value on date of vesting using share price of 162.21p.,senior_ar_2025,https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf,"=HYPERLINK(""https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf#page=110"",""p.110 of AR"")",2.0,
Senior Plc,SNR LN Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1180.3,FY2024,Alpna Amar,Group Chief Financial Officer (not yet on Board in FY2024),0.0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,GBP,True,Not appointed to the Board until 1 April 2025; no remuneration disclosed for FY2024.,senior_ar_2025,https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf,"=HYPERLINK(""https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf#page=110"",""p.110 of AR"")",2.0,
Senior Plc,SNR LN Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1180.3,FY2024,Bindi Foyle,Group Financial Director,420000.0,GBP,126000.0,94000.0,63000.0,23000.0,,726000.0,GBP,False,Served full year in FY2024. Annual bonus at 20% of maximum. LTIP restated to reflect value on date of vesting using share price of 162.21p.,senior_ar_2025,https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf,"=HYPERLINK(""https://www.seniorplc.com/~/media/Files/S/Senior-PLC/reports-and-presentations/annual-report-2025.pdf#page=110"",""p.110 of AR"")",2.0,
Serco Group Plc,SRP LN Equity,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,2646.2,FY2025,Mark Irwin,Group Chief Executive (until 28 February 2025),137333.0,GBP,194170.0,1618340.0,10987.0,19351.0,,1980182.0,GBP,True,"Stepped down as Group Chief Executive on 28 February 2025; remuneration reflects period served only (approximately 2 months). LTIP value includes £636,613 attributable to share price appreciation on the 2023 LTIP award. Bonus of £194,170 reflects the period served as Executive Director to 28 February 2025 (78.6% of maximum for his period).",serco_group_ar_2025,https://www.serco.com/media/13673/serco-annual-report-and-accounts-2025.pdf,"=HYPERLINK(""https://www.serco.com/media/13673/serco-annual-report-and-accounts-2025.pdf#page=112"",""p.112 of AR"")",2.0,
Serco Group Plc,SRP LN Equity,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,2646.2,FY2025,Anthony Kirby,Group Chief Executive (from 1 March 2025),704167.0,GBP,1005880.0,0.0,56333.0,93597.0,,1859977.0,GBP,True,Appointed as Group Chief Executive on 1 March 2025; remuneration reflects approximately 10 months of service. Annual bonus outcome was 81.6% of maximum. No LTIP value reported in single figure as no qualifying LTIP award had a performance period ending in 2025 in respect of his Executive Director role. 2023 LTIP awards granted in respect of his prior role within Serco are excluded as they were not awarded in respect of qualifying services as Group Chief Executive.,serco_group_ar_2025,https://www.serco.com/media/13673/serco-annual-report-and-accounts-2025.pdf,"=HYPERLINK(""https://www.serco.com/media/13673/serco-annual-report-and-accounts-2025.pdf#page=112"",""p.112 of AR"")",2.0,
